city_code,city,uf,lat,long,radiance,geometry,distance_to_city,rank
1600212,Cutias ,AP,0.9499994076000036,-50.79166563300001,0.41797706,POINT (-50.79166563300001 0.9499994076000036),0.0233134917967793,85.0
1600212,Cutias ,AP,0.9499994076000036,-50.78749896630001,0.378055,POINT (-50.78749896630001 0.9499994076000036),0.0253748560414586,96.0
1600212,Cutias ,AP,0.945832740900002,-50.804165633099984,0.34075215,POINT (-50.804165633099984 0.945832740900002),0.0253727312206795,95.0
1600212,Cutias ,AP,0.945832740900002,-50.79999896640001,0.3470524,POINT (-50.79999896640001 0.945832740900002),0.0252976923973281,94.0
1718881,Santa Maria do Tocantins ,TO,-8.754167336700007,-47.75416560869999,0.2845809,POINT (-47.75416560869999 -8.754167336700007),0.0226305890689678,94.0
1718881,Santa Maria do Tocantins ,TO,-8.754167336700007,-47.74999894199999,0.28848445,POINT (-47.74999894199999 -8.754167336700007),0.0213395898143046,85.0
1718881,Santa Maria do Tocantins ,TO,-8.754167336700007,-47.74583227529999,0.299938,POINT (-47.74583227529999 -8.754167336700007),0.0208166963770638,77.0
1718881,Santa Maria do Tocantins ,TO,-8.754167336700007,-47.74166560859999,0.27920932,POINT (-47.74166560859999 -8.754167336700007),0.0211190394062977,79.0
1718881,Santa Maria do Tocantins ,TO,-8.754167336700007,-47.73749894189999,0.28626952,POINT (-47.73749894189999 -8.754167336700007),0.0222129472518246,92.0
1718881,Santa Maria do Tocantins ,TO,-8.758334003400009,-47.7583322754,0.31176162,POINT (-47.7583322754 -8.758334003400009),0.0211561596507074,80.0
1718881,Santa Maria do Tocantins ,TO,-8.758334003400009,-47.75416560869999,0.29657876,POINT (-47.75416560869999 -8.758334003400009),0.0188704901956075,66.0
1718881,Santa Maria do Tocantins ,TO,-8.758334003400009,-47.74999894199999,0.31167898,POINT (-47.74999894199999 -8.758334003400009),0.0173011540671946,55.0
1718881,Santa Maria do Tocantins ,TO,-8.758334003400009,-47.74583227529999,0.29548132,POINT (-47.74583227529999 -8.758334003400009),0.0166519274160349,49.0
1718881,Santa Maria do Tocantins ,TO,-8.758334003400009,-47.74166560859999,0.27620485,POINT (-47.74166560859999 -8.758334003400009),0.017028378198137,51.0
1718881,Santa Maria do Tocantins ,TO,-8.758334003400009,-47.73749894189999,0.28632453,POINT (-47.73749894189999 -8.758334003400009),0.0183675492166586,64.0
1718881,Santa Maria do Tocantins ,TO,-8.758334003400009,-47.733332275199984,0.28089738,POINT (-47.733332275199984 -8.758334003400009),0.0204814620369735,73.0
1718881,Santa Maria do Tocantins ,TO,-8.758334003400009,-47.72916560849998,0.3131853,POINT (-47.72916560849998 -8.758334003400009),0.0231589277147127,98.0
1718881,Santa Maria do Tocantins ,TO,-8.762500670099996,-47.7624989421,0.29321647,POINT (-47.7624989421 -8.762500670099996),0.0212712732641888,83.0
1718881,Santa Maria do Tocantins ,TO,-8.762500670099996,-47.7583322754,0.32330015,POINT (-47.7583322754 -8.762500670099996),0.0180625898629851,60.0
1718881,Santa Maria do Tocantins ,TO,-8.762500670099996,-47.75416560869999,0.3208663,POINT (-47.75416560869999 -8.762500670099996),0.0153221885386753,42.0
1718881,Santa Maria do Tocantins ,TO,-8.762500670099996,-47.74999894199999,0.31922856,POINT (-47.74999894199999 -8.762500670099996),0.0133418137241155,34.0
1718881,Santa Maria do Tocantins ,TO,-8.762500670099996,-47.74583227529999,0.30443048,POINT (-47.74583227529999 -8.762500670099996),0.0124884245628137,27.0
1718881,Santa Maria do Tocantins ,TO,-8.762500670099996,-47.74166560859999,0.3065777,POINT (-47.74166560859999 -8.762500670099996),0.0129861358937515,31.0
1718881,Santa Maria do Tocantins ,TO,-8.762500670099996,-47.73749894189999,0.29414713,POINT (-47.73749894189999 -8.762500670099996),0.0146983307085726,40.0
1718881,Santa Maria do Tocantins ,TO,-8.762500670099996,-47.733332275199984,0.27793556,POINT (-47.733332275199984 -8.762500670099996),0.0172674360738408,54.0
1718881,Santa Maria do Tocantins ,TO,-8.762500670099996,-47.72916560849998,0.29787764,POINT (-47.72916560849998 -8.762500670099996),0.0203717940861251,71.0
1718881,Santa Maria do Tocantins ,TO,-8.762500670099996,-47.72499894180001,0.29733834,POINT (-47.72499894180001 -8.762500670099996),0.0238028961008411,100.0
1718881,Santa Maria do Tocantins ,TO,-8.766667336799998,-47.7666656088,0.29431057,POINT (-47.7666656088 -8.766667336799998),0.0229520257700316,96.0
1718881,Santa Maria do Tocantins ,TO,-8.766667336799998,-47.7624989421,0.31000704,POINT (-47.7624989421 -8.766667336799998),0.0191275547430746,68.0
1718881,Santa Maria do Tocantins ,TO,-8.766667336799998,-47.7583322754,0.31075433,POINT (-47.7583322754 -8.766667336799998),0.0154807440624776,44.0
1718881,Santa Maria do Tocantins ,TO,-8.766667336799998,-47.75416560869999,0.35457864,POINT (-47.75416560869999 -8.766667336799998),0.0121723352642061,25.0
1718881,Santa Maria do Tocantins ,TO,-8.766667336799998,-47.74999894199999,0.5515241,POINT (-47.74999894199999 -8.766667336799998),0.0095603492414514,18.0
1718881,Santa Maria do Tocantins ,TO,-8.766667336799998,-47.74583227529999,0.6991843,POINT (-47.74583227529999 -8.766667336799998),0.0083280869490304,11.0
1718881,Santa Maria do Tocantins ,TO,-8.766667336799998,-47.74166560859999,0.578728,POINT (-47.74166560859999 -8.766667336799998),0.0090573732185719,16.0
1718881,Santa Maria do Tocantins ,TO,-8.766667336799998,-47.73749894189999,0.3269959,POINT (-47.73749894189999 -8.766667336799998),0.0113770474987182,22.0
1718881,Santa Maria do Tocantins ,TO,-8.766667336799998,-47.733332275199984,0.30077797,POINT (-47.733332275199984 -8.766667336799998),0.0145451240191929,38.0
1718881,Santa Maria do Tocantins ,TO,-8.766667336799998,-47.72916560849998,0.30928466,POINT (-47.72916560849998 -8.766667336799998),0.0181219832925926,62.0
1718881,Santa Maria do Tocantins ,TO,-8.766667336799998,-47.72499894180001,0.30064055,POINT (-47.72499894180001 -8.766667336799998),0.0219083122799763,90.0
1718881,Santa Maria do Tocantins ,TO,-8.7708340035,-47.7666656088,0.30362162,POINT (-47.7666656088 -8.7708340035),0.0217925215130219,88.0
1718881,Santa Maria do Tocantins ,TO,-8.7708340035,-47.7624989421,0.31139278,POINT (-47.7624989421 -8.7708340035),0.0177195332161048,58.0
1718881,Santa Maria do Tocantins ,TO,-8.7708340035,-47.7583322754,0.3612588,POINT (-47.7583322754 -8.7708340035),0.013702990318732,36.0
1718881,Santa Maria do Tocantins ,TO,-8.7708340035,-47.75416560869999,1.6264956,POINT (-47.75416560869999 -8.7708340035),0.0098124539607358,20.0
1718881,Santa Maria do Tocantins ,TO,-8.7708340035,-47.74999894199999,3.852569,POINT (-47.74999894199999 -8.7708340035),0.0062863967871784,8.0
1718881,Santa Maria do Tocantins ,TO,-8.7708340035,-47.74583227529999,5.1829467,POINT (-47.74583227529999 -8.7708340035),0.0041803754828887,3.0
1718881,Santa Maria do Tocantins ,TO,-8.7708340035,-47.74166560859999,2.2560759,POINT (-47.74166560859999 -8.7708340035),0.0054913128273511,6.0
1718881,Santa Maria do Tocantins ,TO,-8.7708340035,-47.73749894189999,0.63172746,POINT (-47.73749894189999 -8.7708340035),0.0088065723601988,13.0
1718881,Santa Maria do Tocantins ,TO,-8.7708340035,-47.733332275199984,0.40981153,POINT (-47.733332275199984 -8.7708340035),0.0126364211579477,29.0
1718881,Santa Maria do Tocantins ,TO,-8.7708340035,-47.72916560849998,0.3683739,POINT (-47.72916560849998 -8.7708340035),0.0166290344098607,47.0
1718881,Santa Maria do Tocantins ,TO,-8.7708340035,-47.72499894180001,0.35463074,POINT (-47.72499894180001 -8.7708340035),0.020690400042152,75.0
1718881,Santa Maria do Tocantins ,TO,-8.7750006702,-47.7666656088,0.28337494,POINT (-47.7666656088 -8.7750006702),0.0213952032853313,87.0
1718881,Santa Maria do Tocantins ,TO,-8.7750006702,-47.7624989421,0.29173476,POINT (-47.7624989421 -8.7750006702),0.0172285399010413,53.0
1718881,Santa Maria do Tocantins ,TO,-8.7750006702,-47.7583322754,0.5209363,POINT (-47.7583322754 -8.7750006702),0.0130618786321261,33.0
1718881,Santa Maria do Tocantins ,TO,-8.7750006702,-47.75416560869999,2.8840675,POINT (-47.75416560869999 -8.7750006702),0.0088952224512201,15.0
1718881,Santa Maria do Tocantins ,TO,-8.7750006702,-47.74999894199999,6.7492986,POINT (-47.74999894199999 -8.7750006702),0.0047285848084788,5.0
1718881,Santa Maria do Tocantins ,TO,-8.7750006702,-47.74583227529999,8.228204,POINT (-47.74583227529999 -8.7750006702),0.0005623779005857,1.0
1718881,Santa Maria do Tocantins ,TO,-8.7750006702,-47.74166560859999,3.6267974,POINT (-47.74166560859999 -8.7750006702),0.0036048919946318,2.0
1718881,Santa Maria do Tocantins ,TO,-8.7750006702,-47.73749894189999,1.005702,POINT (-47.73749894189999 -8.7750006702),0.0077715150685401,10.0
1718881,Santa Maria do Tocantins ,TO,-8.7750006702,-47.733332275199984,0.6733321,POINT (-47.733332275199984 -8.7750006702),0.0119381685951471,24.0
1718881,Santa Maria do Tocantins ,TO,-8.7750006702,-47.72916560849998,0.56565934,POINT (-47.72916560849998 -8.7750006702),0.0161048289382241,46.0
1718881,Santa Maria do Tocantins ,TO,-8.7750006702,-47.72499894180001,0.47066873,POINT (-47.72499894180001 -8.7750006702),0.0202714918945157,70.0
1718881,Santa Maria do Tocantins ,TO,-8.779167336900002,-47.7666656088,0.3058576,POINT (-47.7666656088 -8.779167336900002),0.0218017814896761,89.0
1718881,Santa Maria do Tocantins ,TO,-8.779167336900002,-47.7624989421,0.3167362,POINT (-47.7624989421 -8.779167336900002),0.0177309204392977,59.0
1718881,Santa Maria do Tocantins ,TO,-8.779167336900002,-47.7583322754,0.5182077,POINT (-47.7583322754 -8.779167336900002),0.0137177121235039,37.0
1718881,Santa Maria do Tocantins ,TO,-8.779167336900002,-47.75416560869999,1.8643924,POINT (-47.75416560869999 -8.779167336900002),0.0098330023370089,21.0
1718881,Santa Maria do Tocantins ,TO,-8.779167336900002,-47.74999894199999,2.7846954,POINT (-47.74999894199999 -8.779167336900002),0.0063184228090489,9.0
1718881,Santa Maria do Tocantins ,TO,-8.779167336900002,-47.74583227529999,3.2189662,POINT (-47.74583227529999 -8.779167336900002),0.0042283828357896,4.0
1718881,Santa Maria do Tocantins ,TO,-8.779167336900002,-47.74166560859999,1.7150619,POINT (-47.74166560859999 -8.779167336900002),0.0055279470688397,7.0
1718881,Santa Maria do Tocantins ,TO,-8.779167336900002,-47.73749894189999,0.7635615,POINT (-47.73749894189999 -8.779167336900002),0.0088294619860714,14.0
1718881,Santa Maria do Tocantins ,TO,-8.779167336900002,-47.733332275199984,0.6061253,POINT (-47.733332275199984 -8.779167336900002),0.0126523840405312,30.0
1718881,Santa Maria do Tocantins ,TO,-8.779167336900002,-47.72916560849998,0.5372416,POINT (-47.72916560849998 -8.779167336900002),0.0166411678566257,48.0
1718881,Santa Maria do Tocantins ,TO,-8.779167336900002,-47.72499894180001,0.5297727,POINT (-47.72499894180001 -8.779167336900002),0.0207001530461093,76.0
1718881,Santa Maria do Tocantins ,TO,-8.783334003600004,-47.7666656088,0.2932423,POINT (-47.7666656088 -8.783334003600004),0.0229696071234212,97.0
1718881,Santa Maria do Tocantins ,TO,-8.783334003600004,-47.7624989421,0.30668566,POINT (-47.7624989421 -8.783334003600004),0.0191486478610225,69.0
1718881,Santa Maria do Tocantins ,TO,-8.783334003600004,-47.7583322754,0.33945918,POINT (-47.7583322754 -8.783334003600004),0.0155067985472199,45.0
1718881,Santa Maria do Tocantins ,TO,-8.783334003600004,-47.75416560869999,0.45074153,POINT (-47.75416560869999 -8.783334003600004),0.0122054541185635,26.0
1718881,Santa Maria do Tocantins ,TO,-8.783334003600004,-47.74999894199999,0.57590985,POINT (-47.74999894199999 -8.783334003600004),0.0096024810374531,19.0
1718881,Santa Maria do Tocantins ,TO,-8.783334003600004,-47.74583227529999,0.5342601,POINT (-47.74583227529999 -8.783334003600004),0.0083764190849513,12.0
1718881,Santa Maria do Tocantins ,TO,-8.783334003600004,-47.74166560859999,0.4284864,POINT (-47.74166560859999 -8.783334003600004),0.0091018335557529,17.0
1718881,Santa Maria do Tocantins ,TO,-8.783334003600004,-47.73749894189999,0.42207062,POINT (-47.73749894189999 -8.783334003600004),0.011412474501361,23.0
1718881,Santa Maria do Tocantins ,TO,-8.783334003600004,-47.733332275199984,0.39306527,POINT (-47.733332275199984 -8.783334003600004),0.0145728513747251,39.0
1718881,Santa Maria do Tocantins ,TO,-8.783334003600004,-47.72916560849998,0.39231557,POINT (-47.72916560849998 -8.783334003600004),0.0181442454489882,63.0
1718881,Santa Maria do Tocantins ,TO,-8.783334003600004,-47.72499894180001,0.38858724,POINT (-47.72499894180001 -8.783334003600004),0.0219267305226539,91.0
1718881,Santa Maria do Tocantins ,TO,-8.787500670300005,-47.7624989421,0.29109576,POINT (-47.7624989421 -8.787500670300005),0.021299720959768,84.0
1718881,Santa Maria do Tocantins ,TO,-8.787500670300005,-47.7583322754,0.30678746,POINT (-47.7583322754 -8.787500670300005),0.0180960824280451,61.0
1718881,Santa Maria do Tocantins ,TO,-8.787500670300005,-47.75416560869999,0.31141865,POINT (-47.75416560869999 -8.787500670300005),0.0153616570818027,43.0
1718881,Santa Maria do Tocantins ,TO,-8.787500670300005,-47.74999894199999,0.3167181,POINT (-47.74999894199999 -8.787500670300005),0.0133871221751796,35.0
1718881,Santa Maria do Tocantins ,TO,-8.787500670300005,-47.74583227529999,0.29991016,POINT (-47.74583227529999 -8.787500670300005),0.0125368175684771,28.0
1718881,Santa Maria do Tocantins ,TO,-8.787500670300005,-47.74166560859999,0.34906396,POINT (-47.74166560859999 -8.787500670300005),0.0130326809266232,32.0
1718881,Santa Maria do Tocantins ,TO,-8.787500670300005,-47.73749894189999,0.35772908,POINT (-47.73749894189999 -8.787500670300005),0.0147394698786203,41.0
1718881,Santa Maria do Tocantins ,TO,-8.787500670300005,-47.733332275199984,0.3241557,POINT (-47.733332275199984 -8.787500670300005),0.0173024678947359,56.0
1718881,Santa Maria do Tocantins ,TO,-8.787500670300005,-47.72916560849998,0.3035325,POINT (-47.72916560849998 -8.787500670300005),0.02040149604739,72.0
1718881,Santa Maria do Tocantins ,TO,-8.791667337000007,-47.7583322754,0.2927849,POINT (-47.7583322754 -8.791667337000007),0.0211942874397547,82.0
1718881,Santa Maria do Tocantins ,TO,-8.791667337000007,-47.75416560869999,0.28692245,POINT (-47.75416560869999 -8.791667337000007),0.0189132263015923,67.0
1718881,Santa Maria do Tocantins ,TO,-8.791667337000007,-47.74999894199999,0.29915538,POINT (-47.74999894199999 -8.791667337000007),0.017347756655243,57.0
1718881,Santa Maria do Tocantins ,TO,-8.791667337000007,-47.74583227529999,0.29817373,POINT (-47.74583227529999 -8.791667337000007),0.0167003417803834,50.0
1718881,Santa Maria do Tocantins ,TO,-8.791667337000007,-47.74166560859999,0.29531378,POINT (-47.74166560859999 -8.791667337000007),0.0170757252546272,52.0
1718881,Santa Maria do Tocantins ,TO,-8.791667337000007,-47.73749894189999,0.29034466,POINT (-47.73749894189999 -8.791667337000007),0.0184114527710091,65.0
1718881,Santa Maria do Tocantins ,TO,-8.791667337000007,-47.733332275199984,0.30281132,POINT (-47.733332275199984 -8.791667337000007),0.0205208434545149,74.0
1718881,Santa Maria do Tocantins ,TO,-8.791667337000007,-47.72916560849998,0.27881336,POINT (-47.72916560849998 -8.791667337000007),0.0231937634248522,99.0
1718881,Santa Maria do Tocantins ,TO,-8.795834003700008,-47.75416560869999,0.26698405,POINT (-47.75416560869999 -8.795834003700008),0.0226751399719911,95.0
1718881,Santa Maria do Tocantins ,TO,-8.795834003700008,-47.74999894199999,0.28744864,POINT (-47.74999894199999 -8.795834003700008),0.021386830166803,86.0
1718881,Santa Maria do Tocantins ,TO,-8.795834003700008,-47.74583227529999,0.2841119,POINT (-47.74583227529999 -8.795834003700008),0.0208651206369809,78.0
1718881,Santa Maria do Tocantins ,TO,-8.795834003700008,-47.74166560859999,0.25332972,POINT (-47.74166560859999 -8.795834003700008),0.021166771992575,81.0
1718881,Santa Maria do Tocantins ,TO,-8.795834003700008,-47.73749894189999,0.24680261,POINT (-47.73749894189999 -8.795834003700008),0.0222583340965411,93.0
1717503,Pium ,TO,-10.4208340167,-49.17499895340001,0.3100785,POINT (-49.17499895340001 -10.4208340167),0.0217592460439726,89.0
1717503,Pium ,TO,-10.4208340167,-49.170832286700005,0.31774247,POINT (-49.170832286700005 -10.4208340167),0.0205260334865435,76.0
1717503,Pium ,TO,-10.4208340167,-49.16666562,0.32056162,POINT (-49.16666562 -10.4208340167),0.0200971026707103,70.0
1717503,Pium ,TO,-10.4208340167,-49.1624989533,0.2989294,POINT (-49.1624989533 -10.4208340167),0.0205229443209605,75.0
1717503,Pium ,TO,-10.4208340167,-49.1583322866,0.30242118,POINT (-49.1583322866 -10.4208340167),0.0217534175297405,88.0
1717503,Pium ,TO,-10.4208340167,-49.1541656199,0.27860186,POINT (-49.1541656199 -10.4208340167),0.0236633329779006,100.0
1717503,Pium ,TO,-10.4250006834,-49.18333228680001,0.43177542,POINT (-49.18333228680001 -10.4250006834),0.0230610103555766,97.0
1717503,Pium ,TO,-10.4250006834,-49.17916562010001,0.41702443,POINT (-49.17916562010001 -10.4250006834),0.0202538642079227,72.0
1717503,Pium ,TO,-10.4250006834,-49.17499895340001,0.39140823,POINT (-49.17499895340001 -10.4250006834),0.0179819369052317,61.0
1717503,Pium ,TO,-10.4250006834,-49.170832286700005,0.35335475,POINT (-49.170832286700005 -10.4250006834),0.0164682517940521,48.0
1717503,Pium ,TO,-10.4250006834,-49.16666562,0.32471287,POINT (-49.16666562 -10.4250006834),0.0159304363474033,46.0
1717503,Pium ,TO,-10.4250006834,-49.1624989533,0.33163592,POINT (-49.1624989533 -10.4250006834),0.0164644012968234,47.0
1717503,Pium ,TO,-10.4250006834,-49.1583322866,0.29590347,POINT (-49.1583322866 -10.4250006834),0.0179748836069894,60.0
1717503,Pium ,TO,-10.4250006834,-49.1541656199,0.30070916,POINT (-49.1541656199 -10.4250006834),0.0202444707039872,71.0
1717503,Pium ,TO,-10.4250006834,-49.1499989532,0.314063,POINT (-49.1499989532 -10.4250006834),0.0230500102009126,96.0
1717503,Pium ,TO,-10.429167350100002,-49.18333228680001,0.7183375,POINT (-49.18333228680001 -10.429167350100002),0.0204063149015039,74.0
1717503,Pium ,TO,-10.429167350100002,-49.17916562010001,0.7281424,POINT (-49.17916562010001 -10.429167350100002),0.0171705126479176,54.0
1717503,Pium ,TO,-10.429167350100002,-49.17499895340001,0.5470883,POINT (-49.17499895340001 -10.429167350100002),0.0144207331333418,39.0
1717503,Pium ,TO,-10.429167350100002,-49.170832286700005,0.4058238,POINT (-49.170832286700005 -10.429167350100002),0.0124824198932589,28.0
1717503,Pium ,TO,-10.429167350100002,-49.16666562,0.35913923,POINT (-49.16666562 -10.429167350100002),0.0117637702909397,24.0
1717503,Pium ,TO,-10.429167350100002,-49.1624989533,0.36624384,POINT (-49.1624989533 -10.429167350100002),0.0124773394320331,27.0
1717503,Pium ,TO,-10.429167350100002,-49.1583322866,0.32855582,POINT (-49.1583322866 -10.429167350100002),0.0144119370635645,38.0
1717503,Pium ,TO,-10.429167350100002,-49.1541656199,0.302936,POINT (-49.1541656199 -10.429167350100002),0.0171594313228592,53.0
1717503,Pium ,TO,-10.429167350100002,-49.1499989532,0.3034551,POINT (-49.1499989532 -10.429167350100002),0.0203938828941794,73.0
1717503,Pium ,TO,-10.433334016800003,-49.18749895350001,0.5872098,POINT (-49.18749895350001 -10.433334016800003),0.0221824436417928,93.0
1717503,Pium ,TO,-10.433334016800003,-49.18333228680001,1.8102452,POINT (-49.18333228680001 -10.433334016800003),0.0183234112510873,65.0
1717503,Pium ,TO,-10.433334016800003,-49.17916562010001,2.0678413,POINT (-49.17916562010001 -10.433334016800003),0.0146340772380574,41.0
1717503,Pium ,TO,-10.433334016800003,-49.17499895340001,1.3411368,POINT (-49.17499895340001 -10.433334016800003),0.0112821654003206,23.0
1717503,Pium ,TO,-10.433334016800003,-49.170832286700005,0.7954417,POINT (-49.170832286700005 -10.433334016800003),0.0086683630755038,14.0
1717503,Pium ,TO,-10.433334016800003,-49.16666562,0.4936223,POINT (-49.16666562 -10.433334016800003),0.0075971049403787,10.0
1717503,Pium ,TO,-10.433334016800003,-49.1624989533,0.43813565,POINT (-49.1624989533 -10.433334016800003),0.0086610456250558,13.0
1717503,Pium ,TO,-10.433334016800003,-49.1583322866,0.42474726,POINT (-49.1583322866 -10.433334016800003),0.011270920190529,22.0
1717503,Pium ,TO,-10.433334016800003,-49.1541656199,0.35997546,POINT (-49.1541656199 -10.433334016800003),0.0146210736726498,40.0
1717503,Pium ,TO,-10.433334016800003,-49.1499989532,0.34506765,POINT (-49.1499989532 -10.433334016800003),0.0183095650281113,64.0
1717503,Pium ,TO,-10.433334016800003,-49.1458322865,0.31783643,POINT (-49.1458322865 -10.433334016800003),0.0221681476554475,92.0
1717503,Pium ,TO,-10.437500683500003,-49.18749895350001,1.4788306,POINT (-49.18749895350001 -10.437500683500003),0.0211213811271011,80.0
1717503,Pium ,TO,-10.437500683500003,-49.18333228680001,7.8361907,POINT (-49.18333228680001 -10.437500683500003),0.0170234936094627,52.0
1717503,Pium ,TO,-10.437500683500003,-49.17916562010001,15.012256,POINT (-49.17916562010001 -10.437500683500003),0.0129695085259379,32.0
1717503,Pium ,TO,-10.437500683500003,-49.17499895340001,10.924395,POINT (-49.17499895340001 -10.437500683500003),0.0090188242534788,16.0
1717503,Pium ,TO,-10.437500683500003,-49.170832286700005,6.7488513,POINT (-49.170832286700005 -10.437500683500003),0.0054030040906614,7.0
1717503,Pium ,TO,-10.437500683500003,-49.16666562,2.8527908,POINT (-49.16666562 -10.437500683500003),0.0034304428679214,2.0
1717503,Pium ,TO,-10.437500683500003,-49.1624989533,1.0191445,POINT (-49.1624989533 -10.437500683500003),0.0053912564504246,6.0
1717503,Pium ,TO,-10.437500683500003,-49.1583322866,0.5393133,POINT (-49.1583322866 -10.437500683500003),0.009004753008063,15.0
1717503,Pium ,TO,-10.437500683500003,-49.1541656199,0.41875315,POINT (-49.1541656199 -10.437500683500003),0.0129548342380749,31.0
1717503,Pium ,TO,-10.437500683500003,-49.1499989532,0.381317,POINT (-49.1499989532 -10.437500683500003),0.017008589192334,51.0
1717503,Pium ,TO,-10.437500683500003,-49.1458322865,0.3556854,POINT (-49.1458322865 -10.437500683500003),0.0211063664629578,79.0
1717503,Pium ,TO,-10.441667350200008,-49.18749895350001,1.8000985,POINT (-49.18749895350001 -10.441667350200008),0.020853942032359,78.0
1717503,Pium ,TO,-10.441667350200008,-49.18333228680001,12.826682,POINT (-49.18333228680001 -10.441667350200008),0.0166905210297386,50.0
1717503,Pium ,TO,-10.441667350200008,-49.17916562010001,25.976309,POINT (-49.17916562010001 -10.441667350200008),0.0125292581175864,30.0
1717503,Pium ,TO,-10.441667350200008,-49.17499895340001,23.093924,POINT (-49.17499895340001 -10.441667350200008),0.0083733713931645,12.0
1717503,Pium ,TO,-10.441667350200008,-49.170832286700005,17.646328,POINT (-49.170832286700005 -10.441667350200008),0.0042387039028967,4.0
1717503,Pium ,TO,-10.441667350200008,-49.16666562,8.204188,POINT (-49.16666562 -10.441667350200008),0.000736271582231,1.0
1717503,Pium ,TO,-10.441667350200008,-49.1624989533,2.2450686,POINT (-49.1624989533 -10.441667350200008),0.0042237191770965,3.0
1717503,Pium ,TO,-10.441667350200008,-49.1583322866,1.0103942,POINT (-49.1583322866 -10.441667350200008),0.0083582135835924,11.0
1717503,Pium ,TO,-10.441667350200008,-49.1541656199,0.8142879,POINT (-49.1541656199 -10.441667350200008),0.0125140675924628,29.0
1717503,Pium ,TO,-10.441667350200008,-49.1499989532,0.62982565,POINT (-49.1499989532 -10.441667350200008),0.0166753190040344,49.0
1717503,Pium ,TO,-10.441667350200008,-49.1458322865,0.53795505,POINT (-49.1458322865 -10.441667350200008),0.0208387346746725,77.0
1717503,Pium ,TO,-10.445834016900008,-49.18749895350001,0.88145226,POINT (-49.18749895350001 -10.445834016900008),0.0214098874037097,84.0
1717503,Pium ,TO,-10.445834016900008,-49.18333228680001,5.422793,POINT (-49.18333228680001 -10.445834016900008),0.0173801574387197,56.0
1717503,Pium ,TO,-10.445834016900008,-49.17916562010001,11.285532,POINT (-49.17916562010001 -10.445834016900008),0.0134342357180318,35.0
1717503,Pium ,TO,-10.445834016900008,-49.17499895340001,15.32748,POINT (-49.17499895340001 -10.445834016900008),0.0096752120823476,19.0
1717503,Pium ,TO,-10.445834016900008,-49.170832286700005,14.469898,POINT (-49.170832286700005 -10.445834016900008),0.0064391762770536,9.0
1717503,Pium ,TO,-10.445834016900008,-49.16666562,8.578125,POINT (-49.16666562 -10.445834016900008),0.0049029048729645,5.0
1717503,Pium ,TO,-10.445834016900008,-49.1624989533,3.3814058,POINT (-49.1624989533 -10.445834016900008),0.0064293222066958,8.0
1717503,Pium ,TO,-10.445834016900008,-49.1583322866,1.4274117,POINT (-49.1583322866 -10.445834016900008),0.0096620968044978,18.0
1717503,Pium ,TO,-10.445834016900008,-49.1541656199,1.0749847,POINT (-49.1541656199 -10.445834016900008),0.0134200695996431,34.0
1717503,Pium ,TO,-10.445834016900008,-49.1499989532,0.89795816,POINT (-49.1499989532 -10.445834016900008),0.01736555913977,55.0
1717503,Pium ,TO,-10.445834016900008,-49.1458322865,0.768531,POINT (-49.1458322865 -10.445834016900008),0.0213950752088404,83.0
1717503,Pium ,TO,-10.450000683599995,-49.18749895350001,0.45284167,POINT (-49.18749895350001 -10.450000683599995),0.0227288777058529,95.0
1717503,Pium ,TO,-10.450000683599995,-49.18333228680001,1.130336,POINT (-49.18333228680001 -10.450000683599995),0.0189812664414883,67.0
1717503,Pium ,TO,-10.450000683599995,-49.17916562010001,2.3744276,POINT (-49.17916562010001 -10.450000683599995),0.01544983147014,43.0
1717503,Pium ,TO,-10.450000683599995,-49.17499895340001,3.8883548,POINT (-49.17499895340001 -10.450000683599995),0.0123218639810092,26.0
1717503,Pium ,TO,-10.450000683599995,-49.170832286700005,5.145917,POINT (-49.170832286700005 -10.450000683599995),0.0099840670197599,21.0
1717503,Pium ,TO,-10.450000683599995,-49.16666562,6.0952606,POINT (-49.16666562 -10.450000683599995),0.0090695688608349,17.0
1717503,Pium ,TO,-10.450000683599995,-49.1624989533,3.549447,POINT (-49.1624989533 -10.450000683599995),0.0099777145261627,20.0
1717503,Pium ,TO,-10.450000683599995,-49.1583322866,1.3734744,POINT (-49.1583322866 -10.450000683599995),0.0123115684535957,25.0
1717503,Pium ,TO,-10.450000683599995,-49.1541656199,0.92982733,POINT (-49.1541656199 -10.450000683599995),0.0154375150586923,42.0
1717503,Pium ,TO,-10.450000683599995,-49.1499989532,0.79479235,POINT (-49.1499989532 -10.450000683599995),0.0189679004469376,66.0
1717503,Pium ,TO,-10.450000683599995,-49.1458322865,0.7523995,POINT (-49.1458322865 -10.450000683599995),0.0227149256287584,94.0
1717503,Pium ,TO,-10.454167350299995,-49.18333228680001,0.7063317,POINT (-49.18333228680001 -10.454167350299995),0.021289182737455,82.0
1717503,Pium ,TO,-10.454167350299995,-49.17916562010001,0.8720059,POINT (-49.17916562010001 -10.454167350299995),0.0182109340332041,63.0
1717503,Pium ,TO,-10.454167350299995,-49.17499895340001,0.55991495,POINT (-49.17499895340001 -10.454167350299995),0.0156451001234404,45.0
1717503,Pium ,TO,-10.454167350299995,-49.170832286700005,0.8688422,POINT (-49.170832286700005 -10.454167350299995),0.0138788479406988,37.0
